idhh	idperson	idfather	idmother	idpartner	idorighh	idorigperson	dag	dgn	dms	dcz	ddi	ddt	dwt	dsu00	dsu01	dsu02	dct	dec	deh	dey	dew	drgn1	dcu	les	lcs	lfs	lin	lindi	liwmy	lhw	liwwh	loc	lpemy	lse	lunmy	lowas	yivwg	yem	kfb	ypp	yse	bed	bun	phl	pdi	poa	psu	kivho	yiy	yprrt	ypr	ypt	bsa	bho	tpr	yot	yds	tad	bch00	bchba	bch	bma	bfapl	khooo	yemmy	kfbmy	ysemy	bunmy	pdimy	phlmy	poamy	psumy	tis	byr	byrmy	amrrm	amrtn	afc	xmp	xpp	xhc	xhcrt	xhcmomi	xhcmomc	amoyl	amolv	xhcot
56	5601	0	0	0	56	5601	41	0	1	1	0	22008	2031.545	0	0	0	2	0	5	16	1992	2	0	3	0	50	3	10	12	38	192	2	0	0	0	0	22.96829	3782.113	0	0	0	0	0	0	0	0	0	468.2101	0	0	0	208.3333	0	0	0	0	2502.746	0	0	0	0	0	0	72.25	12	0	0	0	0	0	0	0	1487.7	0	0	3	1	0	0	0	523.8879	0	322.5	249.5833	2004	87500	201.3879
60	6001	0	0	0	60	6001	37	1	2	3	0	22008	473.8964	0	0	0	2	6	5	16	2007	2	0	6	0	5	3	4	12	13	0	1	0	0	0	0	16.5254	930.9307	0	0	0	750	0	0	0	0	0	0	8.280414	0	0	0	0	0	0	0	1498.28	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	190.9307	0	0	2	3	2838.999	0	0	160	150	0	0	0	0	10
65	6501	0	0	0	65	6501	43	0	1	1	0	32008	398.8533	0	0	0	2	0	3	12	1982	2	0	3	1	35	3	10	12	25	240	3	0	0	0	0	20.73462	2246.25	0	0	0	0	0	0	0	0	0	381.8414	1.97277	0	0	0	0	0	0	0	2107.143	0	280	0	280	0	0	66.66666	12	0	0	0	0	0	0	0	520.2466	0	0	5	1	676.3784	0	0	392.8394	0	166.8333	133.1667	2004	10000	226.006
65	6502	0	6501	0	65	6502	18	1	1	1	0	32008	398.8533	0	0	0	2	0	2	9	2004	2	0	3	0	35	3	3	0	40	0	7	0	0	0	0	.4807692	83.33334	0	0	0	15.83333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	520.2466	0	0	5	1	0	0	0	0	0	0	0	0	0	0
65	6503	0	6501	0	65	6503	15	0	1	1	-1	32008	398.8533	0	0	0	2	4	2	9	2007	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	520.2466	0	0	5	1	0	0	0	0	0	0	0	0	0	0
66	6601	0	0	6602	66	6601	45	1	1	2	0	22008	430.3491	0	0	0	2	0	2	9	1978	2	0	5	0	5	3	4	12	25	360	7	0	0	0	1	16.61539	1800	0	0	0	0	0	0	0	0	0	0	1.786258	0	0	0	0	0	0	0	1284.358	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	519.215	0	0	2	3	612.4312	0	0	220	187.5	0	0	0	0	32.5
66	6602	0	0	6601	66	6602	45	0	4	2	1	22008	430.3491	0	0	0	2	0	2	9	1978	2	0	8	0	0	0	0	0	0	336	-1	0	0	0	0	16.59614	0	0	0	0	0	0	0	0	0	0	0	1.786258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519.215	0	0	2	3	612.4312	0	0	220	187.5	0	0	0	0	32.5
67	6701	0	0	6702	67	6701	70	1	2	1	0	22008	1287.727	0	0	0	2	0	1	6	1951	2	0	4	0	0	0	0	0	0	0	-1	12	0	0	0	11.51035	0	0	0	0	0	0	0	0	1866.73	0	211.4207	4.578887	0	0	0	0	0	0	0	2727.63	0	0	0	0	0	0	46.375	0	0	0	0	0	0	12	0	422.9075	0	0	5	2	1569.904	0	0	261.8125	0	0	0	0	0	261.8125
67	6702	0	0	6701	67	6702	68	0	2	1	0	22008	1287.727	0	0	0	2	0	3	12	1957	2	0	4	0	0	0	0	0	0	504	-1	12	0	0	0	15.49809	0	0	0	0	0	0	0	0	1274.65	0	211.4207	4.578887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.375	0	0	0	0	0	0	12	0	422.9075	0	0	5	2	1569.904	0	0	261.8125	0	0	0	0	0	261.8125
71	7101	0	0	0	71	7101	40	0	4	1	0	22008	1137.936	0	0	0	2	0	4	14	1985	2	0	3	0	15	3	8	12	38	264	4	0	0	0	0	20.67848	3405.056	87.5	0	0	0	0	0	0	0	0	396.2339	.7345025	0	0	16.66667	0	0	0	0	2298.401	0	99	0	99	0	0	99.66666	12	12	0	0	0	0	0	0	1223.056	0	0	4	1	251.8294	0	0	448.4498	0	197.0833	301.9167	1996	74368	251.3665
71	7102	0	7101	0	71	7102	16	0	1	1	0	22008	1137.936	0	0	0	2	4	2	9	2007	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	9.265492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1223.056	0	0	4	1	0	0	0	0	0	0	0	0	0	0
72	7201	0	0	7202	72	7201	77	1	2	1	0	22008	1199.342	0	0	0	2	0	2	9	1944	2	0	4	0	0	0	0	0	0	528	-1	12	0	0	0	13.27067	0	0	0	0	0	0	112.9167	0	1070	0	137.8734	.6169947	0	0	0	0	0	0	0	1184.151	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	5	4	211.541	0	0	234.02	143.78	0	0	0	0	90.24001
72	7202	0	0	7201	72	7202	74	0	2	1	0	22008	1199.342	0	0	0	2	0	3	12	1951	2	0	9	0	0	0	0	0	0	564	-1	0	0	0	0	14.53037	0	0	0	0	0	0	0	0	0	0	137.8734	.6169947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	211.541	0	0	234.02	143.78	0	0	0	0	90.24001
73	7301	0	0	7302	73	7301	62	1	2	1	0	22008	591.3815	0	0	0	2	0	2	9	1960	2	0	4	0	0	0	0	0	0	540	-1	12	0	0	0	17.85324	0	0	0	0	0	0	0	0	1172.455	0	0	29.98618	0	0	0	0	0	0	0	1717.472	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	141.9553	0	0	4	3	10280.97	0	0	343.9	284.5	0	0	0	0	59.39999
73	7302	0	0	7301	73	7302	64	0	2	1	0	22008	591.3815	0	0	0	2	0	2	9	1959	2	0	4	0	0	0	0	0	0	516	-1	12	0	0	0	15.68752	0	0	0	0	0	0	0	0	627	0	0	29.98618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	141.9553	0	0	4	3	10280.97	0	0	343.9	284.5	0	0	0	0	59.39999
75	7501	0	0	0	75	7501	42	0	4	1	0	42008	1487.402	0	0	0	2	0	3	12	1984	2	0	3	1	50	3	11	12	20	276	9	0	0	0	0	12.59639	1091.688	55	0	0	0	0	0	0	0	0	175.3544	67.66466	0	0	27.08333	0	0	0	0	1758.081	0	660	0	660	0	0	20.54167	12	12	0	0	0	0	0	0	88.35416	0	0	5	2	23199.31	0	0	421.3254	0	0	0	0	0	421.3254
75	7502	0	7501	0	75	7502	19	1	1	1	0	42008	1487.402	0	0	0	2	6	3	12	2007	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	11.94996	0	0	0	0	0	0	0	0	0	0	175.3544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.54167	0	0	0	0	0	0	0	0	88.35416	0	0	5	2	0	0	0	421.3254	0	0	0	0	0	421.3254
75	7503	0	7501	0	75	7503	16	0	1	1	0	42008	1487.402	0	0	0	2	4	2	9	2006	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	9.225489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.35416	0	0	5	2	0	0	0	0	0	0	0	0	0	0
75	7504	0	7501	0	75	7504	12	0	1	1	-1	42008	1487.402	0	0	0	2	3	1	6	2007	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	88.35416	0	0	5	2	0	0	0	0	0	0	0	0	0	0
79	7901	0	0	7902	79	7901	57	1	2	1	0	22008	536.2588	0	0	0	2	0	3	12	1967	2	0	3	1	10	3	6	12	38	492	4	0	0	0	0	16.19028	2666	97.5	0	0	0	0	0	0	0	0	244.7662	62.5	0	0	0	0	0	0	0	1942.471	0	0	0	0	0	0	40.875	12	12	0	0	0	0	0	0	848.5292	0	0	4	2	21428.57	0	0	139.4271	0	0	0	0	0	139.4271
79	7902	0	0	7901	79	7902	56	0	2	1	0	22008	536.2588	0	0	0	2	0	2	9	1967	2	0	7	0	0	0	0	0	0	480	-1	0	0	0	0	17.53779	0	0	0	0	0	0	0	0	0	0	244.7662	62.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.875	0	0	0	0	0	0	0	0	848.5292	0	0	4	2	21428.57	0	0	139.4271	0	0	0	0	0	139.4271
80	8001	0	0	8002	80	8001	76	1	2	1	0	22008	555.7475	0	0	0	2	0	5	16	1956	2	0	4	0	0	0	0	0	0	480	-1	12	0	0	0	17.65094	0	0	0	0	0	0	0	0	1882	0	200.0921	36.97006	0	0	0	0	0	0	0	1769.278	0	0	0	0	0	0	30.67667	0	0	0	0	0	0	12	0	199.6617	0	0	6	2	12675.45	0	0	141.75	0	0	0	0	0	141.75
80	8002	0	0	8001	80	8002	75	0	2	1	0	22008	555.7475	0	0	0	2	0	3	12	1948	2	0	4	0	0	0	0	0	0	60	-1	12	0	0	0	8.65227	0	0	0	0	0	0	0	0	13	0	200.0921	36.97006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.67667	0	0	0	0	0	0	12	0	199.6617	0	0	6	2	12675.45	0	0	141.75	0	0	0	0	0	141.75
83	8301	0	0	8302	83	8301	80	1	2	1	0	22008	780.7814	0	0	0	2	0	3	12	1944	2	0	4	0	0	0	0	0	0	504	-1	12	0	0	0	13.00838	0	0	0	0	0	0	0	0	1309.424	0	217.3888	102.2157	0	0	0	0	0	0	0	2032.361	0	0	0	0	0	0	73.41666	0	0	0	0	0	0	12	0	140.3136	0	0	5	2	35045.38	0	0	178.4311	0	0	0	0	0	178.4311
83	8302	0	0	8301	83	8302	77	0	2	1	0	22008	780.7814	0	0	0	2	0	3	12	1948	2	0	4	0	0	0	0	0	0	276	-1	12	0	0	0	10.19897	0	0	0	0	0	0	0	0	658.8201	0	217.3888	102.2157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.41666	0	0	0	0	0	0	12	0	140.3136	0	0	5	2	35045.38	0	0	178.4311	0	0	0	0	0	178.4311
84	8401	0	0	0	84	8401	65	0	5	1	0	22008	585.712	0	0	0	2	0	2	9	1958	2	0	4	0	0	0	0	0	0	0	-1	12	0	0	0	9.217613	0	0	0	0	0	0	0	0	962.41	0	349.9259	0	0	0	0	0	0	0	0	980.3933	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	-17.98333	0	0	2	4	0	0	0	359.15	256.49	0	0	0	0	102.66
85	8501	0	0	8502	85	8501	61	1	2	2	0	22008	486.9187	0	0	0	2	0	3	12	1966	2	0	2	0	50	3	8	12	80	480	1	0	1	0	0	19.51531	0	0	0	5405.75	0	0	0	0	0	0	265.2893	0	0	0	0	0	0	0	0	2356.212	0	0	0	0	0	0	87.91666	0	0	12	0	0	0	0	0	2049.538	0	0	10	2	0	0	0	2644.415	0	0	0	0	0	2644.415
85	8502	0	0	8501	85	8502	38	0	2	2	0	22008	486.9187	0	0	0	2	0	5	16	1990	2	0	7	0	0	0	0	0	0	204	-1	0	0	0	0	19.67563	0	0	0	0	0	0	0	0	0	0	265.2893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.91666	0	0	0	0	0	0	0	0	2049.538	0	0	10	2	0	1000	0	2644.415	0	0	0	0	0	2644.415
85	8503	8501	8502	0	85	8503	11	1	1	2	-1	22008	486.9187	0	0	0	2	2	0	0	-1	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2049.538	0	0	10	2	0	0	0	0	0	0	0	0	0	0
85	8504	8501	8502	0	85	8504	7	0	1	2	-1	22008	486.9187	0	0	0	2	2	0	0	-1	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2049.538	0	0	10	2	0	0	0	0	0	0	0	0	0	0
85	8505	8501	8502	0	85	8505	4	1	1	2	-1	22008	486.9187	0	0	0	2	1	0	0	-1	2	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2049.538	0	0	10	2	0	0	0	0	0	0	0	0	0	0
89	8901	0	0	0	89	8901	41	0	1	1	0	22008	2143.508	0	0	0	2	0	3	12	1984	2	0	3	0	50	3	7	12	37	276	4	0	0	0	0	15.97921	2562	0	0	0	0	0	0	0	0	0	316.761	42.47689	0	0	0	0	0	0	0	1767.537	0	0	0	0	0	0	91.25	12	0	0	0	0	0	0	0	836.94	0	0	3	2	14563.5	0	0	213.7433	0	0	0	0	0	213.7433
90	9001	0	0	9002	90	9001	62	1	2	1	0	22008	1144.577	0	0	0	2	0	1	6	1960	2	0	4	0	0	0	0	0	0	528	-1	12	0	0	0	16.6431	0	0	0	0	0	0	0	0	1713.513	0	202.9338	78.69097	0	0	0	0	0	0	0	2986.956	0	0	0	0	0	0	20.33333	0	0	0	0	0	0	12	0	832.5995	0	0	4	2	26979.76	0	0	102.5383	0	0	0	0	0	102.5383
90	9002	0	0	9001	90	9002	52	0	2	1	0	22008	1144.577	0	0	0	2	0	3	12	1975	2	0	9	0	0	0	0	0	0	60	-1	0	0	0	0	12.31408	0	0	0	0	0	0	0	0	0	0	202.9338	78.69097	0	0	0	0	0	0	0	0	0	32.83333	0	32.83333	0	0	20.33333	0	0	0	0	0	0	0	0	832.5995	0	0	4	2	26979.76	0	0	102.5383	0	0	0	0	0	102.5383
90	9003	9001	9002	0	90	9003	22	1	1	1	0	22008	1144.577	0	0	0	2	6	3	12	2005	2	0	6	0	5	3	4	8	40	24	7	0	0	0	0	16.57928	1915.827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	832.5995	0	0	4	2	0	0	0	0	0	0	0	0	0	0
91	9101	0	0	9102	91	9101	23	1	1	1	0	22008	1005.877	0	0	0	2	0	3	12	2002	2	0	3	0	50	3	3	12	38	72	8	0	0	0	0	14.37055	2366.35	66.5	0	0	0	0	0	0	0	0	198.0363	3.019722	0	0	0	0	0	0	0	3213.773	0	0	0	0	0	0	10.66667	12	12	0	0	0	0	0	0	1265.617	0	0	3	1	1035.333	0	0	381.1399	0	324.125	129.375	2006	185000	57.01489
91	9102	0	0	9101	91	9102	23	0	1	1	0	22008	1005.877	0	0	0	2	0	5	16	2006	2	0	3	0	50	3	11	12	38	24	3	0	0	0	0	12.79555	2107	0	0	0	0	0	0	0	0	0	198.0363	3.019722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.66667	12	0	0	0	0	0	0	0	1265.617	0	0	3	1	1035.333	0	0	381.1399	0	324.125	129.375	2006	185000	57.01489
92	9201	0	0	0	92	9201	67	1	5	1	0	22008	803.4746	0	0	0	2	0	5	16	1964	2	0	4	0	0	0	0	0	0	444	-1	12	0	0	0	20.83241	0	0	0	0	0	0	0	0	1382.124	0	472.3171	19.08014	0	0	0	0	0	0	0	3198.905	0	0	0	0	0	0	91.66666	0	0	0	0	0	0	12	0	1322.224	0	0	6	2	6541.761	0	0	198.8333	0	0	0	0	0	198.8333
92	9202	9201	0	0	92	9202	40	1	1	1	0	22008	803.4746	0	0	0	2	0	3	12	1985	2	0	3	0	50	3	6	12	40	264	4	0	0	0	0	17.99957	3119.925	113.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	1322.224	0	0	6	2	0	0	0	0	0	0	0	0	0	0
94	9401	0	0	9402	94	9401	78	1	2	1	0	22008	1088.326	0	0	0	2	0	1	6	1942	2	0	4	0	0	0	0	0	0	576	-1	12	0	0	0	12.4493	0	0	0	0	0	0	0	0	757	0	154.0005	52.74537	10.41667	10.41667	0	0	0	0	0	883.3241	0	0	0	0	0	0	83.33334	0	0	0	0	0	0	12	0	0	0	0	6	2	18084.13	0	0	169.4117	0	0	0	0	0	169.4117
94	9402	0	0	9401	94	9402	69	0	2	1	0	22008	1088.326	0	0	0	2	0	1	6	1952	2	0	9	0	0	0	0	0	0	312	-1	0	0	0	0	11.57043	0	0	0	0	0	0	0	0	0	0	154.0005	52.74537	10.41667	10.41667	0	0	0	0	0	0	0	0	0	0	0	0	83.33334	0	0	0	0	0	0	0	0	0	0	0	6	2	18084.13	0	0	169.4117	0	0	0	0	0	169.4117
95	9501	0	0	0	95	9501	51	0	4	1	0	22008	1047.803	0	0	0	2	0	2	9	1972	2	0	3	0	10	1	1	12	32	168	9	0	0	0	0	5.192307	720	87.5	0	0	0	26.07	0	0	0	0	400.1843	1.339754	0	0	0	0	0	0	0	1267.193	0	0	0	0	0	0	28.16667	12	12	0	1	0	0	0	0	167.7167	0	0	6	2	459.3444	0	0	80.7	0	0	0	0	0	80.7
95	9502	0	9501	0	95	9502	20	1	1	1	0	22008	1047.803	0	0	0	2	0	3	12	2005	2	0	3	0	5	1	1	12	40	24	9	0	0	0	0	3.966346	687.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	167.7167	0	0	6	2	0	0	0	0	0	0	0	0	0	0
97	9701	0	0	9702	97	9701	72	1	2	1	0	22008	936.2463	0	0	0	2	0	3	12	1952	2	0	4	0	0	0	0	0	0	516	-1	12	0	0	0	15.79379	0	0	0	0	0	0	0	0	1644.703	0	176.201	5.774229	0	0	0	0	0	0	0	1539.664	0	0	0	0	0	0	24.375	0	0	0	0	0	0	12	0	116.5875	0	0	6	2	1979.736	0	0	149.2758	0	0	0	0	0	149.2758
97	9702	0	0	9701	97	9702	70	0	2	1	0	22008	936.2463	0	0	0	2	0	3	12	1955	2	0	9	0	0	0	0	0	0	240	-1	0	0	0	0	11.49515	0	0	0	0	0	0	0	0	0	0	176.201	5.774229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.375	0	0	0	0	0	0	0	0	116.5875	0	0	6	2	1979.736	0	0	149.2758	0	0	0	0	0	149.2758
98	9801	0	0	9802	98	9801	37	1	2	1	0	22008	734.8801	0	0	0	2	0	4	14	1988	2	0	3	1	50	3	9	12	45	228	5	0	0	0	0	16.10975	3141.4	0	0	0	0	0	0	0	0	0	236.1585	2.382685	0	0	0	0	0	0	0	3683.099	0	265	0	265	0	0	35.81334	12	0	0	0	0	0	0	0	1340.067	0	0	6	1	816.9205	0	0	249.6893	0	89.91666	146.5833	1997	69000	159.7726
98	9802	0	0	9801	98	9802	34	0	2	1	0	22008	734.8801	0	0	0	2	0	5	16	1994	2	0	3	0	15	3	7	12	28	168	4	0	0	0	0	13.28571	1612	50.41667	0	0	0	0	0	0	0	0	236.1585	2.382685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.81334	12	12	0	0	0	0	0	0	1340.067	0	0	6	1	816.9205	0	0	249.6893	0	89.91666	146.5833	1997	69000	159.7726
98	9803	9801	9802	0	98	9803	8	1	1	1	-1	22008	734.8801	0	0	0	2	2	0	0	-1	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1340.067	0	0	6	1	0	0	0	0	0	0	0	0	0	0
98	9804	9801	9802	0	98	9804	6	0	1	1	-1	22008	734.8801	0	0	0	2	2	0	0	-1	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1340.067	0	0	6	1	0	0	0	0	0	0	0	0	0	0
99	9901	0	0	0	99	9901	38	1	1	1	0	42008	473.8964	0	0	0	2	0	5	16	1991	2	0	3	0	50	3	3	12	55	180	2	0	0	0	0	21.84441	5206.25	96.25	0	0	0	0	0	0	0	0	388.8938	83.33334	0	0	0	0	0	0	0	3165.394	0	0	0	0	0	0	54.08333	12	12	0	0	0	0	0	0	2124.189	0	0	3	1	28571.43	0	0	439.4382	0	191.5	441.5	2000	87000	247.9382
100	10001	0	0	10002	100	10001	59	1	2	1	0	32008	1008.066	0	0	0	2	0	3	12	1963	2	0	4	0	5	3	4	12	57	540	4	0	0	0	0	16.52885	4082.625	303.6875	0	0	0	0	0	0	0	0	255.049	10.83304	0	0	0	0	0	0	0	3343.354	0	0	0	0	0	0	33.75	12	12	0	0	0	0	0	0	1738.125	0	0	4	2	3714.187	0	0	87.96948	0	0	0	0	0	87.96948
100	10002	0	0	10001	100	10002	61	0	2	1	0	32008	1008.066	0	0	0	2	0	3	12	1964	2	0	3	0	15	3	8	12	17	468	5	0	0	0	0	6.271493	462	0	0	0	0	321	0	0	0	0	255.049	10.83304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.75	12	0	0	12	0	0	0	0	1738.125	0	0	4	2	3714.187	0	0	87.96948	0	0	0	0	0	87.96948
101	10101	0	0	10102	101	10101	63	1	2	1	0	32008	944.0457	0	0	0	2	0	3	12	1964	2	0	4	0	0	0	0	0	0	456	2	0	0	12	0	18.21079	0	0	0	0	0	0	0	0	0	0	402.2758	46.60985	0	0	0	0	0	0	0	2202.963	0	0	0	0	0	0	74.5	0	0	0	0	0	0	0	0	452.2567	2562	12	5	2	15980.52	0	0	688.4867	0	0	0	0	0	688.4867
101	10102	0	0	10101	101	10102	60	0	2	1	0	32008	944.0457	0	0	0	2	0	2	9	1962	2	0	9	0	0	0	0	0	0	132	-1	0	0	0	0	11.29319	0	0	0	0	0	0	0	0	0	0	0	46.60985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452.2567	0	0	5	2	15980.52	0	0	0	0	0	0	0	0	0
102	10201	0	0	10202	102	10201	69	1	2	1	0	32008	1222.944	0	0	0	2	0	1	6	1952	2	0	4	0	0	0	0	0	0	336	-1	12	0	0	0	13.588	0	0	0	0	0	0	0	0	1486	0	166.8674	1.302668	0	0	0	0	0	0	0	1450.731	0	0	0	0	0	0	24.45833	0	0	0	0	0	0	12	0	37.87417	0	0	4	2	446.6291	0	0	119.5692	0	0	0	0	0	119.5692
102	10202	0	0	10201	102	10202	70	0	2	1	0	32008	1222.944	0	0	0	2	0	3	12	1956	2	0	9	0	0	0	0	0	0	132	-1	0	0	0	0	10.33804	0	0	0	0	0	0	0	0	0	0	166.8674	1.302668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.45833	0	0	0	0	0	0	0	0	37.87417	0	0	4	2	446.6291	0	0	119.5692	0	0	0	0	0	119.5692
103	10301	0	0	10302	103	10301	55	1	2	1	0	32008	1254.225	0	0	0	2	0	3	12	1970	2	0	3	0	50	3	4	12	38	456	4	0	0	0	0	12.84868	2115.75	0	0	0	0	0	0	0	0	0	202.9338	220.9067	0	0	0	0	0	0	0	3014.705	0	0	0	0	0	0	35.625	12	0	0	0	0	0	0	0	850.6083	0	0	4	2	75739.45	0	0	122.8163	0	0	0	0	0	122.8163
103	10302	0	0	10301	103	10302	51	0	2	1	0	32008	1254.225	0	0	0	2	0	3	12	1976	2	0	3	0	50	3	11	12	19	384	4	0	0	0	0	15.8836	1307.75	0	0	0	0	0	0	0	0	0	202.9338	220.9067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.625	12	0	0	0	0	0	0	0	850.6083	0	0	4	2	75739.45	0	0	122.8163	0	0	0	0	0	122.8163
104	10401	0	0	0	104	10401	80	1	1	1	0	32008	1375.39	0	0	0	2	0	5	16	1953	2	0	4	0	0	0	0	0	0	0	-1	12	0	0	0	12.91463	0	0	0	0	0	0	0	0	1348	0	0	208.9743	0	0	0	0	0	0	0	1375.888	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	181.0858	0	0	3	3	71648.33	0	0	1119	960	0	0	0	0	159
106	10601	0	0	10602	106	10601	65	1	2	1	0	22008	1198.47	0	0	0	2	0	3	12	1961	2	0	4	0	0	0	0	0	0	480	2	0	0	12	0	17.60139	0	0	0	0	0	0	0	0	701.8698	0	244.3878	10.00096	0	0	0	0	0	0	0	2739.999	0	0	0	0	0	0	41	0	0	0	0	0	0	12	0	220.703	700.5353	6	3	2	3428.901	0	0	82.27042	0	0	0	0	0	82.27042
106	10602	0	0	10601	106	10602	63	0	2	1	0	22008	1198.47	0	0	0	2	0	5	16	1965	2	0	4	0	0	0	0	0	0	0	-1	12	0	0	0	12.72062	0	0	0	0	0	0	0	0	1538.295	0	244.3878	10.00096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	12	0	220.703	0	0	3	2	3428.901	0	0	82.27042	0	0	0	0	0	82.27042
107	10701	0	0	0	107	10701	37	0	1	1	1	22008	1480.025	0	0	0	2	0	3	12	1988	2	0	8	0	0	0	0	0	0	170.4121	-1	0	0	0	0	14.88279	0	0	0	0	0	0	1000	0	0	0	412.2315	31.34236	0	0	0	0	0	0	0	1001.342	0	0	0	0	0	0	34.75	0	0	0	0	0	12	0	0	30	0	0	6	2	10745.95	0	0	163.83	0	0	0	0	0	163.83
108	10801	0	0	10802	108	10801	30	1	2	1	0	22008	519.741	0	0	0	2	0	5	16	1999	2	0	3	1	50	3	10	12	36	96	0	0	0	0	0	20.16827	3146.25	0	0	0	0	0	0	0	0	0	227.6716	9.994398	0	0	0	0	0	0	0	3090.822	0	0	0	0	0	0	65.04166	12	0	0	0	0	0	0	0	1218.75	0	0	5	1	3426.651	0	0	312.9454	0	140.9167	159.0833	2005	75000	172.0288
108	10802	0	0	10801	108	10802	31	0	2	1	0	22008	519.741	0	0	0	2	0	5	16	1999	2	0	3	1	50	3	10	12	20	96	2	0	0	0	0	12.23077	1060	0	0	0	0	0	0	0	0	0	227.6716	9.994398	0	0	0	0	0	0	0	0	0	83.33334	0	83.33334	0	0	65.04166	12	0	0	0	0	0	0	0	1218.75	0	0	5	1	3426.651	0	0	312.9454	0	140.9167	159.0833	2005	75000	172.0288
108	10803	10801	10802	0	108	10803	3	1	1	1	-1	22008	519.741	0	0	0	2	1	0	0	-1	2	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1218.75	0	0	5	1	0	0	0	0	0	0	0	0	0	0
